gender,age,sim_history_months,international_roaming_package,operator_cloud_space,night_internet_package,volte_calling_service,superapp_social_network,superapp_financial_services,sim_card_type,operator_app_usage,monthly_cost_toman,total_cost_toman,churn,birth_month_sin,birth_month_cos,gen_2G,gen_3G,gen_4G,gen_5G,Churn_Probability
0,42.0,28,0,0,0,0,0,0,0,1,2932500,81570000,0,-1.0,-1.8369701987210294e-16,1,0,0,0,0.2221011973148076
0,25.0,1,0,0,0,0,0,0,0,1,3052500,3052500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.4796995239717575
1,43.0,59,-1,-1,-1,1,1,1,0,1,7755000,450870000,0,0.4999999999999999,0.8660254037844387,0,0,1,0,0.35639995978770905
0,30.0,72,0,0,0,0,0,0,1,1,3495000,243472500,0,-1.0,-1.8369701987210294e-16,1,0,0,0,0.015582732977669513
1,32.0,36,-1,1,-1,1,-1,1,1,1,9810000,374760000,1,0.0,1.0,0,0,1,0,0.20032729824023612
0,30.0,40,1,1,-1,-1,1,-1,0,0,9765000,387900000,0,0.4999999999999999,0.8660254037844387,0,0,1,0,0.26827146294063164
1,27.0,40,-1,-1,1,-1,-1,-1,0,1,12180000,493845000,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.6518926569902597
0,65.0,9,-1,-1,1,1,1,1,0,1,10935000,97710000,1,0.8660254037844386,0.5000000000000001,0,0,1,0,0.7028683565515771
1,56.0,63,1,1,1,1,1,-1,1,0,11175000,701182500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.03212653716729335
0,63.0,3,-1,-1,-1,-1,1,-1,0,1,12075000,34852500,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.8817649024336811
1,25.0,40,-1,1,1,1,1,1,1,0,9045000,367275000,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.19033983617342914
1,41.0,8,1,-1,-1,-1,-1,-1,0,1,11250000,98715000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.7656243619779713
1,24.0,34,1,-1,-1,1,1,-1,1,0,13522500,469320000,0,1.0,6.123233995736766e-17,0,0,0,1,0.25181324357262425
1,32.0,5,1,-1,1,1,-1,-1,0,0,6000000,33517500,1,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.45210661251399914
1,29.0,9,-1,1,-1,-1,1,1,0,1,14917500,137910000,1,1.0,6.123233995736766e-17,0,0,0,1,0.8857595066740374
1,55.0,9,-1,1,1,-1,-1,1,0,1,10357500,98092500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.6854433267316659
1,35.0,31,-1,-1,-1,-1,-1,1,0,0,8955000,273825000,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.47173511895669723
0,53.0,50,0,0,0,0,0,0,1,1,2977500,141465000,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0.039286065332207576
0,47.0,2,1,1,-1,1,-1,-1,0,1,12937500,27247500,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.6614866877372376
0,68.0,1,-1,-1,-1,-1,-1,-1,0,1,6847500,6847500,1,0.0,1.0,0,0,1,0,0.7329996695132877
1,22.0,8,-1,-1,-1,-1,-1,-1,0,1,10515000,82702500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.8383753479710445
0,55.0,9,-1,1,-1,-1,-1,1,0,0,6112500,53910000,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.6348675608775067
0,54.0,2,-1,-1,-1,-1,-1,-1,0,1,10530000,17392500,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.8563342094824052
0,28.0,3,1,1,-1,-1,-1,-1,0,0,8302500,24780000,1,-1.0,-1.8369701987210294e-16,0,1,0,0,0.420688731868266
1,52.0,25,-1,-1,-1,1,1,1,0,1,14355000,350752500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.7867821415981539
1,44.0,1,-1,-1,-1,-1,-1,-1,0,0,6945000,6945000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.6544231920009435
0,37.0,45,1,1,1,1,1,-1,0,0,12195000,531165000,0,0.4999999999999999,0.8660254037844387,0,1,0,0,0.13309030982602132
1,30.0,51,-1,1,1,-1,-1,-1,0,1,12630000,621907500,1,0.4999999999999999,0.8660254037844387,0,0,0,1,0.540155109776233
0,31.0,55,0,0,0,0,0,0,0,0,3000000,163087500,0,-1.0,-1.8369701987210294e-16,1,0,0,0,0.058419462826769436
0,65.0,38,1,1,1,-1,-1,-1,0,1,9922500,378360000,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0.2257164588648651
1,40.0,2,-1,-1,-1,-1,-1,-1,0,0,6877500,12150000,1,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.6511063738205174
1,49.0,38,0,0,0,0,0,0,0,0,2940000,107595000,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.11722227278392258
1,31.0,34,-1,1,-1,-1,-1,-1,0,1,7470000,260130000,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.43484169566114933
0,31.0,70,-1,-1,1,-1,1,1,1,1,15262500,1060395000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.3701070587288198
0,53.0,13,1,-1,-1,1,-1,-1,1,0,8272500,111435000,0,-1.0,-1.8369701987210294e-16,0,1,0,0,0.1185272970117256
1,24.0,39,-1,-1,-1,-1,-1,-1,0,0,11287500,452647500,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.5688414757120264
0,35.0,61,-1,1,1,-1,1,1,1,1,15592500,963450000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.40705131801215355
0,40.0,12,-1,-1,1,-1,1,1,0,1,15022500,174645000,1,0.8660254037844386,0.5000000000000001,0,0,0,1,0.8828300621306604
1,41.0,41,-1,1,-1,1,1,1,1,1,14947500,633052500,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.4603358163186093
1,38.0,21,-1,-1,-1,-1,-1,-1,0,1,11055000,233805000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.7653711919490255
1,45.0,55,-1,-1,1,-1,1,1,1,1,7507500,411517500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.2452878686146682
1,48.0,69,1,-1,1,1,1,1,1,0,9037500,608325000,0,1.0,6.123233995736766e-17,0,1,0,0,0.04637128134369534
1,49.0,26,-1,1,1,-1,1,1,0,0,15862500,406537500,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.7531929249093792
0,28.0,69,1,1,-1,-1,-1,1,1,0,13095000,908332500,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.14773146884848803
0,37.0,18,-1,-1,1,-1,1,1,0,1,7252500,121605000,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,0.7374756963832454
1,54.0,47,-1,1,-1,-1,-1,-1,0,0,8137500,380730000,0,1.0,6.123233995736766e-17,0,0,1,0,0.23504163302325462
0,51.0,72,1,1,1,1,1,1,1,0,12795000,919380000,0,0.4999999999999999,0.8660254037844387,0,1,0,0,0.03794790381148272
1,24.0,33,-1,1,1,1,1,-1,0,1,7500000,262627500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.4609108471410585
0,44.0,2,-1,-1,-1,-1,-1,-1,0,1,3660000,5482500,1,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.7827581855442239
0,18.0,72,1,1,1,1,1,1,1,0,13642500,997867500,0,1.2246467991473532e-16,-1.0,0,1,0,0,0.0378433188920047
1,41.0,37,-1,-1,-1,-1,-1,-1,0,1,10837500,386317500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.6684655937826063
0,63.0,62,-1,1,1,-1,-1,1,0,1,14415000,902902500,0,0.0,1.0,0,0,0,1,0.5612008925274863
0,29.0,71,0,0,0,0,0,0,1,0,2977500,206940000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.011028321928401287
1,30.0,23,-1,1,-1,1,-1,-1,0,1,8295000,192630000,0,-1.0,-1.8369701987210294e-16,0,0,1,0,0.4159963192552051
0,49.0,16,0,0,0,0,0,0,1,0,3015000,44422500,0,0.4999999999999999,-0.8660254037844387,1,0,0,0,0.10104896290284887
1,21.0,9,1,-1,1,1,1,-1,0,1,10425000,97987500,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.5183594767014563
1,32.0,17,0,0,0,0,0,0,1,1,3772500,61890000,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.13481786250220654
0,47.0,4,0,0,0,0,0,0,0,0,3142500,12825000,1,1.2246467991473532e-16,-1.0,1,0,0,0,0.3395202186292735
0,32.0,1,1,-1,-1,-1,-1,-1,0,1,7432500,7432500,1,0.4999999999999999,0.8660254037844387,0,0,1,0,0.6381397764952431
0,37.0,24,-1,-1,1,-1,-1,-1,0,1,11947500,289305000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.738814335360319
0,49.0,1,-1,-1,-1,-1,-1,-1,0,1,10687500,10687500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.8592714291721495
1,45.0,72,1,1,1,1,1,1,1,0,17070000,1176870000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.1322098161647704
0,43.0,72,0,0,0,0,0,0,1,0,3682500,262605000,0,0.0,1.0,1,0,0,0,0.010939667003163938
0,36.0,11,0,0,0,0,0,0,0,0,2955000,32430000,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0.2921342523595893
1,44.0,9,0,0,0,0,0,0,0,0,3037500,26775000,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0.3135099881235185
0,39.0,2,-1,1,-1,-1,-1,-1,0,0,7522500,17265000,1,0.0,1.0,0,0,1,0,0.6122953682887411
0,45.0,60,-1,-1,1,-1,1,1,1,1,15075000,904350000,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.4308652493581342
1,34.0,29,-1,1,1,-1,-1,1,0,1,14385000,411780000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.755759044016071
0,38.0,49,-1,-1,1,1,1,1,1,1,11167500,558285000,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0.1685031205637865
0,28.0,30,-1,1,1,-1,1,1,0,1,15615000,468165000,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.8110718466632059
0,40.0,53,0,0,0,0,0,0,1,0,2857500,148567500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.023106917871212086
1,30.0,39,0,0,0,0,0,0,1,0,3750000,150652500,0,-1.0,-1.8369701987210294e-16,1,0,0,0,0.041826395256940936
0,27.0,9,0,0,0,0,0,0,0,0,2857500,23647500,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.30278017843044663
1,43.0,39,-1,-1,1,1,-1,-1,1,0,12285000,482962500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.2323951246068231
1,43.0,8,-1,-1,-1,-1,-1,-1,0,1,10455000,85927500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.841086634140571
0,49.0,51,-1,-1,1,-1,-1,1,1,1,13522500,683227500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.40182022944326357
1,35.0,71,0,0,0,0,0,0,1,0,3802500,277132500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.011442364278587138
1,45.0,71,0,0,0,0,0,0,1,1,3697500,265012500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.016971799785757836
0,47.0,70,0,0,0,0,0,0,1,1,2932500,219307500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.017472872229608336
0,45.0,1,-1,-1,-1,-1,-1,-1,0,0,3787500,3787500,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.7123351765692346
1,30.0,38,1,1,-1,1,1,1,1,1,9000000,328980000,0,0.4999999999999999,-0.8660254037844387,0,1,0,0,0.15525848856803467
0,42.0,28,-1,1,1,-1,-1,1,0,0,13485000,365025000,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.6818737908797261
0,44.0,32,0,0,0,0,0,0,0,0,2910000,96172500,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.1394488775188396
1,40.0,49,-1,1,-1,-1,-1,-1,1,0,7470000,359760000,0,-1.0,-1.8369701987210294e-16,0,0,1,0,0.09318509821388643
0,18.0,37,0,0,0,0,0,0,1,1,3615000,129277500,0,0.0,1.0,1,0,0,0,0.06617207810783401
0,42.0,10,-1,-1,1,1,-1,-1,0,0,8137500,87450000,0,0.0,1.0,0,0,1,0,0.4599188074522464
1,67.0,67,1,1,1,-1,1,1,1,0,16485000,1099860000,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.20595379689521312
1,36.0,7,-1,-1,1,1,-1,-1,1,1,5325000,37432500,0,1.0,6.123233995736766e-17,0,1,0,0,0.35005784603114815
0,31.0,51,-1,-1,-1,-1,1,1,1,0,13132500,671385000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.41631456659947524
0,44.0,9,-1,-1,-1,-1,-1,-1,0,0,6772500,62467500,1,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.581975568246348
0,44.0,9,-1,-1,-1,-1,1,1,0,1,13260000,118290000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.9000353837065347
1,54.0,4,-1,-1,-1,1,-1,-1,0,1,7620000,30345000,0,-1.0,-1.8369701987210294e-16,0,1,0,0,0.5588360676242331
1,25.0,71,1,1,1,-1,1,-1,1,1,14850000,1049190000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.18600319949927974
0,49.0,50,-1,-1,-1,-1,1,-1,0,1,12660000,617422500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.6438072640944735
0,47.0,24,-1,-1,1,-1,1,1,1,1,14482500,339517500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.669119193742335
1,38.0,22,1,-1,-1,-1,1,-1,1,1,8962500,206152500,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.2854275269463002
1,44.0,44,1,1,1,-1,1,1,0,1,16725000,737272500,0,1.0,6.123233995736766e-17,0,0,0,1,0.658225668510734
0,52.0,33,0,0,0,0,0,0,0,0,3637500,125775000,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.13176620348293597
0,50.0,1,-1,-1,-1,-1,-1,-1,0,1,11265000,11265000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.8552624846047404
0,26.0,54,-1,-1,-1,-1,1,1,1,1,10522500,557347500,1,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.23411745816046897
1,50.0,42,-1,1,-1,-1,1,1,0,1,15262500,641017500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.7543132518794952
0,39.0,1,-1,-1,-1,-1,-1,-1,0,0,6870000,6870000,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.6434632087366166
0,41.0,1,0,0,0,0,0,0,0,0,3075000,3075000,0,0.4999999999999999,-0.8660254037844387,1,0,0,0,0.3734358604287523
1,41.0,30,1,1,-1,1,1,-1,1,0,10560000,306712500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.10430010505395637
0,38.0,1,-1,-1,-1,1,-1,-1,0,0,4582500,4582500,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.6118046129833791
1,54.0,16,1,1,-1,1,1,1,0,0,12735000,209737500,0,1.2246467991473532e-16,-1.0,0,1,0,0,0.34794646126171813
1,39.0,1,0,0,0,0,0,0,0,1,3015000,3015000,1,-0.8660254037844386,0.5000000000000001,1,0,0,0,0.4821892916181131
1,27.0,9,-1,-1,-1,1,1,-1,0,0,6097500,49342500,1,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.6144694282440043
1,35.0,46,-1,-1,1,-1,1,1,0,1,15150000,702007500,1,0.4999999999999999,0.8660254037844387,0,0,0,1,0.7692435051999876
1,42.0,1,-1,-1,-1,-1,-1,-1,0,1,10365000,10365000,1,0.0,1.0,0,0,0,1,0.8721207467184309
1,55.0,71,1,-1,-1,1,-1,-1,1,0,8175000,566730000,0,0.0,1.0,0,0,1,0,0.02254481004038674
1,47.0,43,-1,-1,-1,-1,-1,-1,0,1,11302500,474210000,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.6168482135178822
1,30.0,50,1,-1,-1,1,1,-1,1,1,6667500,328267500,0,1.0,6.123233995736766e-17,0,1,0,0,0.08700856912560119
0,70.0,13,-1,-1,-1,-1,-1,-1,0,1,11250000,149917500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.8016771106480567
1,43.0,19,-1,1,-1,1,1,1,1,0,15000000,283297500,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.4820079542350392
0,55.0,41,-1,-1,1,-1,1,1,0,0,14707500,598590000,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7017329458231165
0,38.0,1,-1,-1,-1,-1,-1,-1,0,1,10672500,10672500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.8640140279484927
0,46.0,24,-1,1,1,-1,1,1,0,1,8122500,186037500,1,-1.0,-1.8369701987210294e-16,0,1,0,0,0.6563293236848153
0,50.0,40,-1,1,-1,-1,1,-1,1,0,9585000,395250000,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.13642702898996317
0,55.0,3,-1,1,1,-1,1,-1,0,1,10372500,35250000,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.6664223553357744
0,53.0,37,1,-1,-1,-1,1,-1,1,0,9697500,352177500,0,1.0,6.123233995736766e-17,0,0,1,0,0.13159313233996434
0,50.0,67,1,-1,1,1,1,1,1,1,16312500,1073430000,1,0.0,1.0,0,0,0,1,0.22252822937833439
0,36.0,32,-1,1,-1,-1,1,1,0,1,14827500,463440000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.8031960039910547
0,33.0,6,-1,-1,-1,1,-1,-1,0,1,7372500,40620000,1,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.5494087398382281
0,44.0,32,1,-1,-1,-1,1,-1,0,0,13440000,435270000,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.5827156973983173
0,51.0,59,-1,1,1,-1,-1,-1,0,1,12487500,742365000,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.4675032921860175
0,37.0,30,-1,1,1,1,-1,1,1,0,10537500,329835000,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.1590130467864829
1,53.0,20,0,0,0,0,0,0,0,1,2910000,56175000,1,1.0,6.123233995736766e-17,1,0,0,0,0.29603348513963856
0,57.0,27,0,0,0,0,0,0,1,0,3675000,114292500,0,-1.0,-1.8369701987210294e-16,1,0,0,0,0.06449749799419054
0,29.0,20,1,-1,-1,-1,-1,-1,0,1,11872500,228135000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.6758425668885009
1,30.0,9,0,0,0,0,0,0,1,0,3015000,28537500,0,1.0,6.123233995736766e-17,1,0,0,0,0.141076997059688
0,38.0,68,1,1,1,-1,1,-1,1,1,10950000,774450000,0,1.0,6.123233995736766e-17,0,0,1,0,0.07372065245329215
0,44.0,69,1,-1,-1,1,-1,-1,1,0,9210000,608977500,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.018459605748617377
1,34.0,26,-1,-1,1,1,-1,-1,0,1,12645000,342240000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.6465159308651356
1,56.0,69,0,0,0,0,0,0,1,0,2985000,203505000,0,-1.0,-1.8369701987210294e-16,1,0,0,0,0.012241623077890397
1,45.0,11,0,0,0,0,0,0,1,0,3060000,34717500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.12458495027372171
1,40.0,1,-1,-1,-1,-1,-1,-1,0,0,7612500,7612500,0,1.0,6.123233995736766e-17,0,0,1,0,0.6423235889648153
1,23.0,10,0,0,0,0,0,0,1,0,3067500,36360000,0,0.4999999999999999,-0.8660254037844387,1,0,0,0,0.13368240312977714
0,24.0,55,1,1,-1,1,-1,1,1,1,11362500,639637500,0,0.4999999999999999,-0.8660254037844387,0,1,0,0,0.059799981889599785
1,43.0,44,1,-1,-1,1,1,-1,1,0,9810000,416182500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.06305258268476305
1,18.0,46,-1,-1,-1,-1,-1,1,0,1,12060000,540780000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.6951526612606994
1,52.0,69,1,1,1,-1,-1,-1,1,1,8962500,610485000,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.047738049435589465
1,38.0,11,-1,-1,-1,-1,-1,1,0,1,11775000,131130000,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.8686166868627776
0,75.0,11,-1,1,-1,-1,1,1,0,1,15300000,171802500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.8638460407169682
1,68.0,29,-1,-1,1,-1,-1,-1,0,0,7342500,198555000,0,-1.0,-1.8369701987210294e-16,0,1,0,0,0.33946474577049096
0,38.0,57,1,-1,-1,-1,1,1,0,1,14947500,824557500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.5924320338230213
1,39.0,28,0,0,0,0,0,0,1,0,2737500,80205000,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.06714865113641683
0,52.0,42,1,-1,1,-1,-1,-1,0,0,8182500,368257500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.17618041655764008
0,60.0,2,0,0,0,0,0,0,0,0,3097500,5805000,1,-0.8660254037844386,0.5000000000000001,1,0,0,0,0.36244450711331594
1,20.0,23,1,1,-1,1,-1,-1,1,0,6097500,142110000,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0.09914407583051647
0,19.0,18,0,0,0,0,0,0,0,0,3067500,53550000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.22719285631741923
1,33.0,62,0,0,0,0,0,0,1,0,3720000,221437500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.01616279369944648
0,47.0,1,-1,-1,-1,-1,-1,-1,0,1,10620000,10620000,1,1.0,6.123233995736766e-17,0,0,0,1,0.8636243651087814
1,46.0,16,-1,-1,-1,1,-1,1,0,1,13357500,217290000,1,0.0,1.0,0,0,0,1,0.7810134566224122
0,53.0,3,-1,-1,-1,-1,1,1,0,1,14490000,43785000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.90291933177204
1,26.0,67,1,1,1,1,1,1,1,1,13320000,885472500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.0788714707698739
1,18.0,62,0,0,0,0,0,0,1,1,3007500,180247500,0,0.0,1.0,1,0,0,0,0.025627055470075318
0,50.0,57,-1,1,1,-1,1,1,0,1,15675000,888202500,1,1.0,6.123233995736766e-17,0,0,0,1,0.6798876864941936
1,30.0,2,-1,-1,-1,-1,-1,-1,0,1,10470000,21997500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.8675333224771878
0,18.0,23,1,-1,1,1,1,-1,1,1,11572500,263910000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.18069989705543665
0,42.0,25,1,-1,-1,1,-1,-1,1,0,5257500,126667500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.11780962988784019
0,50.0,72,-1,1,1,1,1,1,1,1,16215000,1166107500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.264886977218856
0,39.0,2,-1,-1,-1,-1,1,-1,0,1,12607500,20107500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.8818622491616305
0,35.0,8,0,0,0,0,0,0,1,1,3030000,21142500,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.18922297263923643
0,38.0,5,-1,-1,-1,-1,-1,-1,0,1,7590000,37492500,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.6829844037108966
1,36.0,35,-1,-1,1,-1,1,1,0,0,7380000,255247500,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0.5208615983406345
1,24.0,24,0,0,0,0,0,0,1,0,3690000,88897500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.07441373357372741
0,31.0,2,-1,-1,-1,-1,-1,-1,0,1,10747500,20362500,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.8610464494161437
1,46.0,72,1,1,1,1,-1,1,1,1,15735000,1159897500,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.14447100300393628
0,44.0,41,1,1,1,1,1,-1,0,1,15975000,642360000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.46482587544599613
1,42.0,4,1,-1,-1,-1,-1,-1,0,0,7402500,32947500,1,-1.0,-1.8369701987210294e-16,0,0,1,0,0.5144941932078886
1,28.0,26,-1,1,-1,-1,-1,-1,1,0,11325000,302715000,0,1.0,6.123233995736766e-17,0,0,0,1,0.39236836635084477
1,38.0,7,-1,1,-1,-1,1,1,0,1,14137500,100350000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8933952322601936
0,18.0,1,-1,-1,-1,-1,-1,-1,0,1,10342500,10342500,1,0.0,1.0,0,0,0,1,0.8711649422622927
0,42.0,4,-1,1,-1,1,-1,-1,0,1,8775000,33727500,0,0.4999999999999999,0.8660254037844387,0,0,1,0,0.566526416112982
1,57.0,48,-1,1,1,1,1,1,1,0,11835000,565725000,0,1.0,6.123233995736766e-17,0,0,1,0,0.1338764520422053
1,22.0,2,-1,-1,-1,-1,1,1,0,1,14077500,29512500,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.9148567614576543
0,33.0,12,1,-1,1,1,1,1,1,1,11880000,141577500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.31895934768024187
1,44.0,60,1,-1,1,1,1,1,0,1,16417500,985927500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.49952039049129293
1,55.0,55,1,-1,1,1,-1,-1,1,1,8880000,476377500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.05578278239727741
1,35.0,1,-1,-1,-1,1,-1,-1,0,0,4372500,4372500,0,0.0,1.0,0,0,1,0,0.6363842797421344
1,32.0,1,0,0,0,0,0,0,0,0,3007500,3007500,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0.39360715198171053
1,18.0,4,-1,-1,-1,-1,-1,-1,0,1,11407500,47835000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.8445248670962318
1,41.0,1,-1,-1,-1,-1,-1,-1,0,1,3667500,3667500,1,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.7981025692553605
0,65.0,42,-1,-1,1,1,-1,1,1,0,9975000,414412500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.09862101941723911
0,43.0,1,1,-1,-1,-1,-1,-1,0,0,7432500,7432500,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0.4811588135984587
1,40.0,7,-1,-1,1,-1,1,-1,0,1,13402500,94777500,1,0.0,1.0,0,0,0,1,0.8682906367580295
1,44.0,3,-1,-1,1,-1,-1,-1,0,1,11040000,34875000,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.8542601906831679
0,40.0,72,1,1,1,-1,1,1,1,1,12397500,887902500,0,1.0,6.123233995736766e-17,0,1,0,0,0.07808493956244056
1,30.0,15,-1,-1,-1,-1,-1,-1,0,1,7350000,112387500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.6215984523125333
1,50.0,4,-1,-1,-1,-1,1,-1,0,1,12052500,46110000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8834287528167079
0,43.0,11,0,0,0,0,0,0,1,0,3780000,36772500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.11369572225777402
0,40.0,5,0,0,0,0,0,0,0,0,3817500,20212500,0,-1.0,-1.8369701987210294e-16,1,0,0,0,0.3195320133696871
